"wot_key","Shop.y","service_group","wo_type","wot_status","status_duration","time_bucket","wot_description","Project","Activity","asset_id","tag_number","serial_id","asset_description","year_num","week_num","Unit","Work.Order","Task.No.","Sequence","PC.Bus.Unit","Business.Unit","Dependency","Removal.Task","To","Overlap","Duration.x","Asset.Up","Location","Status","Status.Dt.Tm","Required.Start","Start.Time","Scheduled.Start","Start.Time.1","Scheduled.End","End.Time","End","End.Time.1","Act..End.Dttm","Actual.Start","Start.Time.2","Actual.End","End.Time.2","Act..Start.Dttm","Passive.Proj.","Scheduler","Lead.Person","Closed.Dt","Completed.Date","Est..Labor.Cost","Es..Material.Co","Est..Tools.Cost","Est..PO.cost","Schedule.Labor","Material.Cost","Tools.Cost","Purchase.cost","Act..Labor.Cost","Actual.Cost","Act..Tools.Cost","Actual.Cost.1","Downtime.hours","Failure.Date","Rate","Recover.Cost","Name","Supplier","Supp.Cntct","Claim.ID","Problem.Group","Problem","Cause","Resolution","Action","Needs.Repair","Supervisor","Labor","Tools","Inventory","Purchase.OnHand","Requirement.Ln","Requirement.Ln.1","Requirement.Ln.2","Line.No","Requirement.Ln.3","Requirement.Ln.4","Requirement.Ln.5","Requirement.Ln.6","Alert","Chargeback","Rate.Select","Rate.Set","Ret.Type","Cap.Flag","Currency","Filter.ID","Min.Cap","Amount.to","Man.Close","Custodian","Component.of","ID","Dept","WO.Job.Tmplt","WO.Task.Tmplt","Commit.Rule","Status.1","Reserve.Rule","Status.2","Priority","Business.Unit.1","Shop.x","Crew","Area.ID","Type","Last.Sent","Last.Updated","Updated.By","Last.Updt","sched_start_duration","sched_start_month","sched_start_year","pc_bus_unit","Duration.y","asset_key"
"STAUS-929-2","PERTH","CLIENTOWN","PREJB","TSCD",10,"0-10","TCRT parts cleaning, preparation for SIFCO repair, storage and preservation",221546,"5250",NA,NA,NA,NA,2023,30,"STAUS",929,2,20,"B0811","",0,NA,0,0,1,NA,"",1,2023-07-14,"17/07/2023","12:00:00.000000AM",2023-07-17,"12:00:00.000000AM","19/07/2023","11:59:00.000000PM","19/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",27,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,2,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AWTAYLOR","16/07/2023  8:16:00PM",7,7,2023,"B0811",1,NA
"STAUS-930-2","PERTH","DECOMM","NEWBD","PSCH",10,"0-10","Tubing Shear Tool FAT",221546,"3660",NA,NA,NA,NA,2023,30,"STAUS",930,2,20,"B0811","",0,NA,0,0,2,NA,"",1,2023-07-14,"16/07/2023","12:00:00.000000AM",2023-07-16,"12:00:00.000000AM","31/07/2023","11:59:00.000000PM","31/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",17,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AWTAYLOR","20/07/2023  8:05:11PM",8,7,2023,"B0811",8,NA
"STLAD-358-1","LUANDA","INTV SLTN","PREJB","TSCD",10,"0-10","TSR 62 - EF011-030-01R needs to be tested",703088,"1",NA,NA,NA,NA,2023,30,"STLAD",358,1,10,"B0078","",0,NA,0,0,1,NA,"",1,2023-07-14,"18/07/2023","12:00:00.000000AM",2023-07-18,"12:00:00.000000AM","20/07/2023","11:59:00.000000PM","20/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",16,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WORKORDER",NA,NA,"AOA",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"DANTONIO","21/07/2023  9:13:21AM",6,7,2023,"B0078",1,NA
"STAUS-860-4","PERTH","C&I","NEWBD","PSCH",8,"0-10","Packaging",224357,"6000","27544","AU0697","AU0697","SEABATTERY POWER MODULE",2023,30,"STAUS",860,4,40,"B0811","BUSTR",0,NA,0,0,1,NA,"APAC07",1,2023-07-16,"01/05/2023","12:00:00.000000AM",2023-05-01,"12:00:00.000000AM","16/05/2023","11:59:00.000000PM","16/05/2023","11:59:00.000000PM",NA,"","","","",NA,"",1,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AWTAYLOR","17/07/2023 11:52:59PM",84,5,2023,"B0811",1,"BUSTR-27544"
"STAUS-912-1","PERTH","C&I","NEWBD","WIP",8,"0-10","Assembly of Robotorch Top Junction Box and Intermediate Junction Box",220885,"4000",NA,NA,NA,NA,2023,30,"STAUS",912,1,10,"B0811","",0,NA,0,0,80,NA,"",1,2023-07-16,"03/07/2023","12:00:00.000000AM",2023-06-27,"12:00:00.000000AM","28/07/2023","11:59:00.000000PM","28/07/2023","11:59:00.000000PM",NA,"10/07/2023"," 8:00:00.000000AM","24/07/2023"," 5:00:00.000000PM",NA,"",1,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,8,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"JMANGAN","24/07/2023  2:28:24AM",27,6,2023,"B0811",1,NA
"STAUS-912-3","PERTH","C&I","NEWBD","PSCH",8,"0-10","Robotorch Assembly",220885,"4000",NA,NA,NA,NA,2023,30,"STAUS",912,3,30,"B0811","",0,NA,0,0,40,NA,"",1,2023-07-16,"24/07/2023","12:00:00.000000AM",2023-07-03,"12:00:00.000000AM","28/07/2023","11:59:00.000000PM","28/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",1,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AWTAYLOR","20/07/2023 12:24:32AM",21,7,2023,"B0811",1,NA
"STAUS-926-2","PERTH","INTV SLTN","PSTJB","TSCD",8,"0-10","Post-Job inspection for Mactech 4-16"" DWS.",221035,"7000","18437","SI0640","SI0640","Diamond Wire Saw 4-16",2023,30,"STAUS",926,2,20,"B0811","BUSTR",0,NA,0,0,24,NA,"APAC40",1,2023-07-16,"12/07/2023","12:00:00.000000AM",2023-07-12,"12:00:00.000000AM","21/07/2023","11:59:00.000000PM","21/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",10,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,2,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","APAC_MTECH DWS 4-16IN_PST",2,NA,2,NA,999,"","",NA,"","",NA,NA,"JKAUR3","19/07/2023  5:16:24AM",12,7,2023,"B0811",1,"BUSTR-18437"
"STAUS-929-1","PERTH","CLIENTOWN","PREJB","WIP",8,"0-10","TCRT Strip and Inspect",221546,"5250",NA,NA,NA,NA,2023,30,"STAUS",929,1,10,"B0811","",0,NA,0,0,1,NA,"",1,2023-07-16,"17/07/2023","12:00:00.000000AM",2023-07-17,"12:00:00.000000AM","19/07/2023","11:59:00.000000PM","19/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",27,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,2,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AWTAYLOR","16/07/2023  8:16:00PM",7,7,2023,"B0811",1,NA
"STAUS-860-3","PERTH","C&I","NEWBD","TSCD",7,"0-10","Torqueing the Bolts",224357,"5000","27544","AU0697","AU0697","SEABATTERY POWER MODULE",2023,30,"STAUS",860,3,30,"B0811","BUSTR",0,NA,0,0,1,NA,"APAC07",1,2023-07-17,"01/05/2023","12:00:00.000000AM",2023-05-01,"12:00:00.000000AM","16/05/2023","11:59:00.000000PM","16/05/2023","11:59:00.000000PM",NA,"","","","",NA,"",1,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AWTAYLOR","17/07/2023 11:53:29PM",84,5,2023,"B0811",1,"BUSTR-27544"
"STAUS-907-4","PERTH","CLIENTOWN","PSTJB","PSCH",7,"0-10","Backup ADS remove rigging",225166,"5000",NA,NA,NA,NA,2023,30,"STAUS",907,4,40,"B0811","",0,NA,0,0,4,NA,"",1,2023-07-17,"22/06/2023","12:00:00.000000AM",2023-06-22,"12:00:00.000000AM","12/07/2023","11:59:00.000000PM","12/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",32,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"JKAUR3","19/07/2023  5:18:16AM",32,6,2023,"B0811",40,NA
"STAUS-907-5","PERTH","CLIENTOWN","PSTJB","PSCH",7,"0-10","Stencil laptop box",225166,"4000",NA,NA,NA,NA,2023,30,"STAUS",907,5,50,"B0811","",0,NA,0,0,2,NA,"",1,2023-07-17,"22/06/2023","12:00:00.000000AM",2023-06-22,"12:00:00.000000AM","12/07/2023","11:59:00.000000PM","12/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",32,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"JKAUR3","19/07/2023  5:18:16AM",32,6,2023,"B0811",40,NA
"STAUS-916-1","PERTH","C&I","NEWBD","WIP",7,"0-10","957196054 REVB Assembly and Test",225129,"4000",NA,NA,NA,NA,2023,30,"STAUS",916,1,10,"B0811","",0,NA,0,0,24,NA,"",1,2023-07-17,"10/07/2023","12:00:00.000000AM",2023-07-10,"12:00:00.000000AM","13/07/2023","11:59:00.000000PM","13/07/2023","11:59:00.000000PM",NA,"06/07/2023"," 8:00:00.000000AM","12/07/2023"," 5:00:00.000000PM",NA,"",32,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,3,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"AWTAYLOR","17/07/2023  5:53:54PM",14,7,2023,"B0811",24,NA
"STAUS-925-1","PERTH","C&I","NEWBD","OHWP",7,"0-10","Assembly and testing of 4"" CRM Plugs",208539,"4000",NA,NA,NA,NA,2023,30,"STAUS",925,1,10,"B0811","",0,NA,0,0,24,NA,"",1,2023-07-17,"14/07/2023","12:00:00.000000AM",2023-07-14,"12:00:00.000000AM","21/07/2023","11:59:00.000000PM","31/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",32,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"SACHARYA","23/07/2023  8:44:00PM",10,7,2023,"B0811",48,NA
"STAUS-925-2","PERTH","C&I","NEWBD","OHWP",7,"0-10","Assembly of Modular Handle for 4"" plugs Setting Tool",208539,"4000",NA,NA,NA,NA,2023,30,"STAUS",925,2,20,"B0811","",0,NA,0,0,8,NA,"",1,2023-07-17,"14/07/2023","12:00:00.000000AM",2023-07-14,"12:00:00.000000AM","21/07/2023","11:59:00.000000PM","31/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",32,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"SACHARYA","23/07/2023  8:44:00PM",10,7,2023,"B0811",48,NA
"STAUS-925-3","PERTH","C&I","NEWBD","WIP",7,"0-10","Assembly of Plug Setting Tool",208539,"4000",NA,NA,NA,NA,2023,30,"STAUS",925,3,30,"B0811","",0,NA,0,0,8,NA,"",1,2023-07-17,"14/07/2023","12:00:00.000000AM",2023-07-14,"12:00:00.000000AM","21/07/2023","11:59:00.000000PM","31/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",32,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"SACHARYA","23/07/2023  8:44:00PM",10,7,2023,"B0811",48,NA
"STAUS-925-4","PERTH","C&I","NEWBD","OHWP",7,"0-10","Assembly of Test Jig",208539,"4000",NA,NA,NA,NA,2023,30,"STAUS",925,4,40,"B0811","",0,NA,0,0,4,NA,"",1,2023-07-17,"14/07/2023","12:00:00.000000AM",2023-07-14,"12:00:00.000000AM","21/07/2023","11:59:00.000000PM","31/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",32,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"SACHARYA","23/07/2023  8:44:00PM",10,7,2023,"B0811",48,NA
"STAUS-925-5","PERTH","C&I","NEWBD","OHWP",7,"0-10","Modification and Assembly of 4"" CRP Cleaning Tool",208539,"4000",NA,NA,NA,NA,2023,30,"STAUS",925,5,50,"B0811","",0,NA,0,0,4,NA,"",1,2023-07-17,"14/07/2023","12:00:00.000000AM",2023-07-14,"12:00:00.000000AM","21/07/2023","11:59:00.000000PM","31/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",32,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"SACHARYA","23/07/2023  8:44:00PM",10,7,2023,"B0811",48,NA
"STLAD-359-1","LUANDA","INTV SLTN","PSTJB","OHWP",7,"0-10","Water bag inspection and inventory",703088,"1",NA,NA,NA,NA,2023,30,"STLAD",359,1,10,"B0078","",0,NA,0,0,1,NA,"",1,2023-07-17,"14/07/2023","12:00:00.000000AM",2023-07-14,"12:00:00.000000AM","14/07/2023","11:59:00.000000PM","14/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",16,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WORKORDER",NA,NA,"AOA",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"DANTONIO","21/07/2023  9:13:21AM",10,7,2023,"B0078",1,NA
"STAUS-724-18","PERTH","DRILL SUPP","PSTJB","PSCH",6,"0-10","17D CLUTCH MANIP TORQUE TOOL",220662,"7000","18173","AU0438","AU0438","17D CLUTCH MANIP TOOL",2023,30,"STAUS",724,18,180,"B0811","BUSTR",0,NA,0,0,12,NA,"APAC20",1,2023-07-18,"24/11/2022","12:00:00.000000AM",2022-11-24,"12:00:00.000000AM","23/12/2022","11:59:00.000000PM","23/12/2022","11:59:00.000000PM",NA,"09/01/2023"," 8:00:00.000000AM","09/01/2023"," 5:00:00.000000PM",NA,"",1,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","APAC_17D CLUTCH_PST",2,NA,2,NA,999,"","",NA,"","",NA,NA,"TVICAREY","18/07/2023  5:53:00PM",242,11,2022,"B0811",1,"BUSTR-18173"
"STAUS-907-2","PERTH","CLIENTOWN","PSTJB","WIP",6,"0-10","ADS Upgrade for dual port output",225166,"4000",NA,NA,NA,NA,2023,30,"STAUS",907,2,20,"B0811","",0,NA,0,0,28,NA,"",1,2023-07-18,"22/06/2023","12:00:00.000000AM",2023-06-22,"12:00:00.000000AM","26/06/2023","11:59:00.000000PM","12/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",32,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,2,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"JKAUR3","19/07/2023  5:18:16AM",32,6,2023,"B0811",40,NA
"STAUS-924-1","PERTH","CLIENTOWN","PLAN","PSCH",6,"0-10","Initial Inspection and reception of equipment",225599,"8000",NA,NA,NA,NA,2023,30,"STAUS",924,1,10,"B0811","",0,NA,0,0,16,NA,"",1,2023-07-18,"24/07/2023","12:00:00.000000AM",2023-07-24,"12:00:00.000000AM","28/07/2023","11:59:00.000000PM","31/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",21,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,2,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"MGHULAMI","18/07/2023 10:33:33PM",0,7,2023,"B0811",1,NA
"STAUS-932-1","PERTH","CLIENTOWN","PLAN","OPEN",6,"0-10","Chevron GSB Spares Reception",225599,"8000",NA,NA,NA,NA,2023,30,"STAUS",932,1,10,"B0811","",0,NA,0,0,1,NA,"",1,2023-07-18,"24/07/2023","12:00:00.000000AM",2023-07-24,"12:00:00.000000AM","31/07/2023","11:59:00.000000PM","31/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",21,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,2,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"MGHULAMI","18/07/2023  1:30:20AM",0,7,2023,"B0811",1,NA
"STAUS-933-1","PERTH","CLIENTOWN","PREJB","WIP",6,"0-10","Preparation for Corallina XT lift",221546,"5150",NA,NA,NA,NA,2023,30,"STAUS",933,1,10,"B0811","",0,NA,0,0,12,NA,"",1,2023-07-18,"18/07/2023","12:00:00.000000AM",2023-07-18,"12:00:00.000000AM","19/07/2023","11:59:00.000000PM","19/07/2023","11:59:00.000000PM",NA,"19/07/2023"," 8:00:00.000000AM","20/07/2023"," 5:00:00.000000PM",NA,"",27,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"Y","N","N","N",1,1,4,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"RSEDDON","20/07/2023 12:17:57AM",6,7,2023,"B0811",1,NA
"STAUS-933-2","PERTH","CLIENTOWN","PREJB","PSCH",6,"0-10","Corallina XT lift",221546,"5150",NA,NA,NA,NA,2023,30,"STAUS",933,2,20,"B0811","",0,NA,0,0,1,NA,"",1,2023-07-18,"18/07/2023","12:00:00.000000AM",2023-07-18,"12:00:00.000000AM","19/07/2023","11:59:00.000000PM","19/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",27,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"LMATYKOWSKA","18/07/2023 11:12:04PM",6,7,2023,"B0811",1,NA
"STABO-592-1","ABERDEEN","DRILL SUPP","PLAN","QC",5,"0-10","SIT Equipment, Change Out Tool (COT)",184031,"4260","8839","BP00006","BP00006","Change Out Tool (COT)",2023,30,"STABO",592,1,10,"B0551","BUSTR",0,NA,0,0,7.5,NA,"EMEA0081",1,2023-07-19,"01/06/2023","12:00:00.000000AM",2023-06-01,"12:00:00.000000AM","30/06/2023","11:59:00.000000PM","30/06/2023","11:59:00.000000PM",NA,"","","","",NA,"",16,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",2020502,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WOMUK",NA,NA,"GBP",NA,0,0,"N",NA,NA,NA,NA,"","BP_ABO_COT_SIT_PP",2,NA,2,NA,999,"","",NA,"","",NA,NA,"JKAUR3","19/07/2023  4:55:33AM",53,6,2023,"B0551",1,"BUSTR-8839"
"STABO-594-1","ABERDEEN","DRILL SUPP","PLAN","QC",5,"0-10","NSS Demob CTR WO -BP00097",184031,"4260","8924","BP00097","BP00097","SIT Equipment, Change Out Tool (COT) - Lifting Beam",2023,30,"STABO",594,1,10,"B0551","BUSTR",0,NA,0,0,1,NA,"EMEA0081",1,2023-07-19,"01/06/2023","12:00:00.000000AM",2023-06-01,"12:00:00.000000AM","30/06/2023","11:59:00.000000PM","30/06/2023","11:59:00.000000PM",NA,"","","","",NA,"",16,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",2020502,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WOMUK",NA,NA,"GBP",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"JKAUR3","19/07/2023  4:55:14AM",53,6,2023,"B0551",1,"BUSTR-8924"
"STABO-595-1","ABERDEEN","DRILL SUPP","PLAN","QC",5,"0-10","COT Transport Frame",184031,"4260","9074","BP00260","BP00260","Transportation Frame, Change Out Tool (COT)",2023,30,"STABO",595,1,10,"B0551","BUSTR",0,NA,0,0,4,NA,"EMEA0081",1,2023-07-19,"01/06/2023","12:00:00.000000AM",2023-06-01,"12:00:00.000000AM","30/06/2023","11:59:00.000000PM","30/06/2023","11:59:00.000000PM",NA,"","","","",NA,"",16,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",2020502,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WOMUK",NA,NA,"GBP",NA,0,0,"N",NA,NA,NA,NA,"","BP_ABO_COT_TRANS_FRAME_PP",2,NA,2,NA,999,"","",NA,"","",NA,NA,"JKAUR3","19/07/2023  4:54:57AM",53,6,2023,"B0551",1,"BUSTR-9074"
"STABO-616-1","ABERDEEN","DRILL SUPP","PLAN","QC",5,"0-10","HYD COUPLER CLEANING TOOL 1/4"" & 1/2"" PRE & POST JOB",184031,"4260","8853","BP00020","BP00020","Cleaning Tool, Choke - Willis",2023,30,"STABO",616,1,10,"B0551","BUSTR",0,NA,0,0,4,NA,"EMEA0081",1,2023-07-19,"13/07/2023","12:00:00.000000AM",2023-07-13,"12:00:00.000000AM","31/07/2023","11:59:00.000000PM","31/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",16,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",2020502,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WOMUK",NA,NA,"GBP",NA,0,0,"N",NA,NA,NA,NA,"","BP_ABO_HYD_COUP_CT_PP",2,NA,2,NA,999,"","",NA,"","",NA,NA,"JKAUR3","19/07/2023  4:54:38AM",11,7,2023,"B0551",1,"BUSTR-8853"
"STABO-617-1","ABERDEEN","DRILL SUPP","PLAN","QC",5,"0-10","Production Choke Cleaning Tool",184031,"4260","20916","BP00518","BP00518","Cleaning Tool, Production Choke",2023,30,"STABO",617,1,10,"B0551","BUSTR",0,NA,0,0,4,NA,"EMEA0081",1,2023-07-19,"13/07/2023","12:00:00.000000AM",2023-07-13,"12:00:00.000000AM","31/07/2023","11:59:00.000000PM","31/07/2023","11:59:00.000000PM",NA,"","","","",NA,"",16,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",2020502,"Y","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"WOMUK",NA,NA,"GBP",NA,0,0,"N",NA,NA,NA,NA,"","BP_ABO_PROD_CHOKE_CL",2,NA,2,NA,999,"","",NA,"","",NA,NA,"JKAUR3","19/07/2023  4:54:19AM",11,7,2023,"B0551",1,"BUSTR-20916"
"STAUS-756-24","PERTH","C&I","NEWBD","PSCH",5,"0-10","FAT #4 - Test and set up",221770,"5000",NA,NA,NA,NA,2023,30,"STAUS",756,24,240,"B0811","",0,NA,0,0,80,NA,"",1,2023-07-19,"20/07/2023","12:00:00.000000AM",2023-01-24,"12:00:00.000000AM","10/03/2023","11:59:00.000000PM","04/08/2023","11:59:00.000000PM",NA,"","","","",NA,"",30,"","",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,"N",NA,NA,0,NA,"","","","",1,"N",NA,"N","N","N","N",1,1,1,1,1,1,1,1,NA,"N",1,"",NA,NA,"AUD",NA,0,0,"N",NA,NA,NA,NA,"","",2,NA,2,NA,999,"","",NA,"","",NA,NA,"LSORIANO","19/07/2023  9:45:22PM",181,1,2023,"B0811",336,NA
